0_position_0, 0_position_1, 0_velocity_0, 0_velocity_1, 0_total_force_0, 0_total_force_1, 0_ang_0, 1_position_0, 1_position_1, 1_velocity_0, 1_velocity_1, 1_total_force_0, 1_total_force_1, 1_ang_0, 2_position_0, 2_position_1, 2_velocity_0, 2_velocity_1, 2_total_force_0, 2_total_force_1, 2_ang_0, 3_position_0, 3_position_1, 3_velocity_0, 3_velocity_1, 3_total_force_0, 3_total_force_1, 3_ang_0
50.967997309068537, 50.621254691084978, 28.079838544112263, 17.275281465098786, -57.604843676632079, -81.741556047036326, 0.57058472884918998, 99.372617043399259, 50.627382956600748, -17.642977396044841, 17.642977396044841, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 50.960716289934084, 99.039283710065916, 27.642977396044841, -27.642977396044841, -70.710678118654755, 70.710678118654755, -0.78539816339744828, 99.378745308915015, 99.032002690931463, -17.275281465098786, -28.079838544112263, 81.741556047036326, 57.604843676632079, -2.1413810556440867
51.872438850783929, 51.151371887220925, 26.186653958811213, 14.531750303057862, -56.795537559031416, -82.305934861227669, 0.5301559693274025, 98.823801506930351, 51.176198493069656, -15.285954792089683, 15.285954792089683, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 51.842865159736327, 98.15713484026368, 25.285954792089683, -25.285954792089683, -70.710678118654755, 70.710678118654755, -0.78539816339744828, 98.848628112779068, 98.127561149216078, -14.531750303057862, -26.186653958811213, 82.305934861227669, 56.795537559031416, -2.1009522961222991
52.714216465036458, 51.589736021142009, 24.320002896340299, 11.770097732206974, -55.999531874127385, -82.849577125526665, 0.48011736463644128, 98.353553390593277, 51.646446609406723, -12.928932188134524, 12.928932188134524, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 52.64644660940673, 97.353553390593277, 22.928932188134524, -22.928932188134524, -70.710678118654755, 70.710678118654755, -0.78539816339744828, 98.410263978857984, 97.285783534963556, -11.770097732206974, -24.320002896340299, 82.849577125526665, 55.999531874127385, -2.0509136914313379
53.494168737692213, 51.935779634097969, 22.477133463004911, 8.9925190451507042, -55.286083000061595, -83.32736061168805, 0.41757978677955498, 97.961872694388049, 52.038127305611958, -10.571909584179366, 10.571909584179366, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 53.371460638945294, 96.628539361054706, 20.571909584179366, -20.571909584179366, -70.710678118654755, 70.710678118654755, -0.78539816339744828, 98.064220365902017, 96.505831262307808, -8.9925190451507042, -22.477133463004911, 83.32736061168805, 55.286083000061595, -1.9883761135744515
54.212978992681194, 52.189048171877516, 20.651481836333936, 6.2035932216220964, -54.7695488001293, -83.66777470585825, 0.33876155817332343, 97.648759418314654, 52.351240581685353, -8.2148869802242075, 8.2148869802242075, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 54.057190958417941, 95.942809041582066, 20.571909584179366, -20.571909584179366, 0.0, 0.0, -0.78539816339744828, 97.810951828122469, 95.787021007318828, -6.2035932216220964, -20.651481836333936, 83.66777470585825, 54.7695488001293, -1.90955788496822
54.872449779395069, 52.348394972936674, 18.916765366498758, 3.3572148419273486, -52.041494095055299, -85.391351390842416, 0.23708402303734963, 97.414213562373106, 52.585786437626908, -5.857864376269049, 5.857864376269049, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 54.742921277890588, 95.257078722109426, 20.571909584179366, -20.571909584179366, 0.0, 0.0, -0.78539816339744828, 97.651605027063312, 95.127550220604945, -3.3572148419273486, -18.916765366498758, 85.391351390842416, 52.041494095055299, -1.8078803498322462
55.474696439045992, 52.412502135561191, 17.218034212556752, 0.48921491554346197, -50.961934618260138, -86.039997791516598, 0.10604735446064457, 97.258235126563392, 52.741764873436622, -3.5008417723138905, 3.5008417723138905, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 55.428651597363235, 94.571348402636787, 20.571909584179366, -20.571909584179366, 0.0, 0.0, -0.78539816339744828, 97.587497864438802, 94.525303560954015, -0.48921491554346197, -17.218034212556752, 86.039997791516598, 50.961934618260138, -1.6768436812555412
56.019783418672937, 52.381330442688856, 15.487184565060117, -2.3595164878836639, -51.925489424899062, -85.461942102813779, -0.057124422654918003, 97.18082411088551, 52.819175889114497, -1.143819168358732, 1.143819168358732, 70.710678118654755, -70.710678118654755, 2.3561944901923448, 56.075098206769958, 93.924901793230063, 18.214886980224207, -18.214886980224207, -70.710678118654741, 70.710678118654741, -0.78539816339744828, 97.618669557311136, 93.98021658132707, 2.3595164878836639, -15.487184565060117, 85.461942102813779, 51.925489424899062, -1.5136719041399787
56.5050233672304, 52.256577306806165, 13.62721234838766, -5.1256716650777516, -55.799166500173705, -82.98465531582265, -0.25164580002894771, 97.181980515339475, 52.818019484660539, 1.2132034355964265, -1.2132034355964261, 70.710678118654755, -70.710678118654741, -0.78539816339744506, 56.682261106110765, 93.317738893889256, 18.214886980224207, -18.214886980224207, 0.0, 0.0, -0.78539816339744828, 97.743422693193821, 93.494976632769607, 5.1256716650777516, -13.62721234838766, 82.98465531582265, 55.799166500173705, -1.3191505267659489
56.925826607765579, 52.041355208366085, 11.620982083723201, -7.7876542413271679, -60.18690793993381, -79.859477287482477, -0.47276989155732568, 97.222420629859357, 52.7220238145851, 1.2132034355964265, -4.5465367689297596, 0.0, -100.0, -1.1720890957469829, 57.328707715517488, 92.671292284482533, 20.571909584179366, -20.571909584179366, 70.710678118654741, -70.710678118654741, -0.78539816339744828, 97.958644791633901, 93.074173392234428, 7.7876542413271679, -11.620982083723201, 79.859477287482477, 60.18690793993381, -1.098026435237571
57.275661392196433, 51.740805503237389, 9.3691049821279808, -10.24532806639473, -67.556313047856605, -73.730214752026853, -0.70976434031615943, 97.310987621975542, 52.598225488008374, 4.1008160913749769, -2.8813628256737838, 86.62837967335652, 49.955218297679281, -0.94980047270630763, 57.973715987703564, 91.947771296613084, 18.128586746985249, -22.839349687987358, -73.299685115823607, -68.023203114239678, -0.84270548631206921, 98.26102115853584, 92.722241995555706, 10.354927772789026, -9.4949017169998573, 77.018205943855762, 63.782411001700332, -0.86099042684961102
57.628852723290123, 51.436905802353216, 11.822374883493422, -7.9886539866558088, 73.598097040963211, 67.700222392167674, -0.71052348065245818, 97.410703815502458, 52.46071837676466, 1.882155520240415, -5.3690638489488824, -66.559817134036862, -74.631030698252943, -0.94337594327270058, 58.618986767291169, 91.223965453630981, 20.58766002827106, -20.589000890938919, 73.77219843857435, 67.510463911453073, -0.84269889438536894, 98.566486484712954, 92.366881220420296, 7.97299179783748, -11.826744791124431, -71.458079248546355, -69.955292223737203, -0.86075982762872205
57.985331306677196, 51.129719705611137, 9.5663401197307412, -10.442511817868809, -67.681042912880443, -73.615734936390041, -0.71126110865030834, 97.520478044058336, 52.311314115004699, 4.7042981931122485, -3.5951918566487242, 84.664280186155011, 53.216159769004733, -0.93712927395111323, 59.264518338826221, 90.499876604140255, 18.144234263832274, -22.856330078504726, -73.302772933163681, -68.019875626974269, -0.84269235959072597, 98.875035698220813, 92.008097190384106, 10.539961012634475, -9.7002970110471498, 77.009076443909876, 63.793433402318492, -0.86053341421123986
58.345097981865145, 50.819246300347416, 12.019660391546147, -8.1858924979544589, 73.59960815446216, 67.698579597430438, -0.71198464571529363, 97.639493898271979, 52.150755510605556, 2.4366530597061553, -6.038324407299787, -68.029354002182814, -73.293976519531896, -0.93291158799725316, 59.910381002154388, 89.775427782986227, 20.607525535857526, -20.610599190736707, 73.898738160757475, 67.37192663304063, -0.84268453497058893, 99.186633406156076, 91.645926091626905, 8.155901463480955, -12.029968914384833, -71.521786474605591, -69.890157100130523, -0.86031812417730746
58.708090140706112, 50.505543235971608, 9.759869138911732, -10.636291364593948, -67.793737579032381, -73.511965999184724, -0.71268861319869359, 97.767057323990144, 51.980119025350966, 5.2171524833837548, -4.1998647079754727, 83.41498271032799, 55.153790979729408, -0.9288495695430049, 60.556579720430484, 89.050613642245267, 18.164397560708267, -22.878249253721336, -73.29383925447776, -68.029501889538906, -0.84267656811997271, 99.501264846717149, 91.280385736499809, 10.721984970183495, -9.9024523932409192, 76.982505201076222, 63.82549563431742, -0.86010600579348861
59.074306235676026, 50.188612194830128, 12.213096559283024, -8.3795711038949143, 73.596822611138776, 67.701607820971063, -0.71337881150527871, 97.902663698739204, 51.799878924063414, 2.9192300015596349, -6.6145413692778474, -68.937674454723606, -72.440299839071258, -0.92578322581724992, 61.203170153841363, 88.325373038192808, 20.631028443944551, -20.636186989426228, 73.998926497088576, 67.26186792885315, -0.84266772794291434, 99.818897814472791, 90.91150910965662, 8.3359930951550645, -12.23014521735011, -71.579756250852938, -69.830784723275713, -0.85990375677233633
59.44368801857739, 49.868506971172224, 9.9498104147988755, -10.826742315579374, -67.898584334524458, -73.4151363505338, -0.71405103471865761, 98.04581981450869, 51.610768396567785, 5.670136944609256, -4.7320902804597358, 82.527208291488662, 56.473532664543356, -0.92283211084632677, 61.850159556690599, 87.599698156668424, 18.188335727009417, -22.904305902037102, -73.280781508054133, -68.043567378326301, -0.84265867761268765, 100.13951335045738, 90.539319065836693, 10.900939063920454, -10.101257411845722, 76.948379062961692, 63.866634165131622, -0.85970407799962356
59.816232582120527, 49.545230725198877, 12.402863397789268, -8.5698324428212587, 73.591589489711723, 67.707296182743505, -0.71471009516361583, 98.196177389359676, 51.413121780529202, 3.3513175464500478, -7.1267066818550981, -69.564581944776236, -71.838492041860889, -0.92045733604759272, 62.497593806131569, 86.873538463055382, 20.657719239448959, -20.665275714745547, 74.081505373186303, 67.170905618746659, -0.84264900819270572, 100.46308185428927, 90.163845969964328, 8.5131711659934304, -12.427128340495951, -71.633036937810687, -69.776127859506857, -0.85951323633590671
60.191885154093839, 49.218834181754012, 10.136290920609277, -11.013960163870482, -67.997174315399718, -73.323831631476708, -0.71535257151331111, 98.353361845693868, 51.207479570643727, 6.079749833601106, -5.2118259112736087, 81.852968614531747, 57.446423117444681, -0.91816867054951479, 63.145480946393207, 86.146885295820397, 18.215509176249441, -22.933914319353633, -73.266301895985592, -68.059158138242495, -0.84263910529665897, 100.78958240745092, 89.785115010171268, 11.076862023705292, -10.296729247087459, 76.910725731355839, 63.911972802254816, -0.85932455870155289
60.48888098779674, 48.814083005725927, 7.6834591015647034, -13.271110397814514, -73.584954571337207, -67.714507018320973, -0.937761080823309, 98.517115803931262, 50.994092617893713, 3.7454876606428331, -7.5913912537274015, -70.027865188748194, -71.386960273613781, -0.91624951338440164, 63.793859813129096, 85.41969577902556, 20.687222827904087, -20.697456688336416, 74.151409549639439, 67.093728930516605, -0.84262875135708382, 101.11898758311551, 89.403154363120478, 8.6874485161698978, -12.620909575960095, -71.682405226061888, -69.725409866179049, -0.85914385390094306
60.790763913065796, 48.403204634938803, 10.429516414578789, -11.381591849413105, 82.381719390422575, 56.685556452042277, -0.93714260992668286, 98.688882762271902, 50.770798220484778, 6.560529839795799, -5.8062725908086499, 84.451265374588985, 53.553559887562564, -0.91509496862875084, 64.439650377513189, 84.695583739498346, 18.060211035141513, -22.749265683296102, -78.810353782877186, -61.554269848790632, -0.84250901492928099, 101.45344702028925, 89.01520491194097, 11.380117714254492, -10.656057494810582, 80.780075942537849, 58.945562434485396, -0.8593072501094845
61.179355912292273, 48.061371099438979, 12.886003539009899, -9.1284202805761261, 73.694613732933277, 67.595147065109344, -0.72147001941781941, 98.868340339283975, 50.537915214108303, 4.206924780928273, -8.166707791779924, -70.60815176602577, -70.813056029138238, -0.91424661728051348, 65.082949156292827, 83.974442229376862, 20.537715691637096, -20.519224923992851, 74.325139694867417, 66.90122277909758, -0.84238742251932364, 101.79287261422451, 88.621357440810655, 8.9854179218611421, -12.974790773008479, -71.84099377180047, -69.561998345936885, -0.85948009165561046
61.570887683965381, 47.716565220168015, 10.605902761376655, -11.559932475681752, -68.403023328997378, -72.945365853168781, -0.7220259799022738, 99.053484993539996, 50.298389752299158, 6.9017544744329751, -6.2048199167685958, 80.844890805141063, 58.856636250339854, -0.91275926729341061, 65.72683347502948, 83.252660332131157, 18.09534343256199, -22.787688910749409, -73.271167772253193, -68.053919602696837, -0.84237640644155842, 102.13508006887925, 88.224412731007533, 11.547029357423014, -10.841891815179078, 76.848343066856202, 63.986968734882055, -0.8593173451631263
61.883480461661705, 47.293676767570545, 8.1496639004028815, -13.813374680166564, -73.687165829213228, -67.603266134544356, -0.93425286002138941, 99.244168624021384, 50.052370065558321, 4.5392633544506982, -8.5563612876817245, -70.874733599468314, -70.546241127393884, -0.91143960208686747, 66.371330574530546, 82.530207761764885, 20.574482537501609, -20.559465311226624, 74.374173148188703, 66.846707985683523, -0.84236523838392374, 102.48004650849519, 87.82439442174767, 9.1509570195333048, -13.159206740412774, -71.882170136691258, -69.519447757010923, -0.85916073273953919
62.200764919713244, 46.864923445514684, 10.887403582689561, -11.911824643185174, 82.132190468600427, 57.046501109441763, -0.93371544850951593, 99.441938930512535, 49.797616948554158, 7.3269550350184751, -6.7288257325681418, 83.630750417033326, 54.826066653407501, -0.91066120938344153, 67.013548045365624, 81.810459989886198, 17.958565712602997, -22.625401001494708, -78.477504746958374, -61.97807070804258, -0.84226210943402391, 102.82985651838769, 87.418637942076799, 11.837643574015992, -11.186182039839295, 80.600596634480581, 59.190741017204338, -0.85930900829965418
62.604668384831285, 46.505362472603835, 13.34680432439292, -9.6618337314657339, 73.782022251100742, 67.499727351583232, -0.72738271483370054, 99.646579269749964, 49.534349263194727, 4.9514653192276405, -9.0672353889977177, -71.264691473725051, -70.152289692887265, -0.9100453136606379, 67.653564229784976, 81.093329666931126, 20.442405352558502, -20.402418375809837, 74.515189198665269, 66.689478770546103, -0.84215792236019094, 103.1844334758092, 87.007222676472196, 9.4369738712751108, -13.498733896436921, -72.020091082226415, -69.376555697928751, -0.85946462665842194
63.011364892270471, 46.14296016290433, 11.054986121958319, -12.082304850504453, -68.754546073038028, -72.61413357116156, -0.72786937622397685, 99.856166607123825, 49.265315648343915, 7.6237749232036869, -7.0747815020511471, 80.169288119281418, 59.773616608397099, -0.90896858822884408, 68.294271468341506, 80.375441395449542, 18.000028960833582, -22.670877913085263, -73.271291751747682, -68.053786118262877, -0.8421465949178244, 103.54165999590366, 86.592852551216595, 11.996617334392571, -11.363473618899036, 76.789303893523794, 64.05780832613658, -0.85932211797108549
63.420850338832956, 45.777721001011798, 13.514140671790759, -9.8320448630475568, 73.774636494973208, 67.507799623706916, -0.72834786393178463, 100.07060409337991, 48.990614734127142, 5.2424742521611805, -9.4072733509551512, -71.4390201312752, -69.974755467120119, -0.90798363526422943, 68.935689860369763, 79.656772705274534, 20.485074560861804, -20.449243497414791, 74.551368000846679, 66.649032470114165, -0.84213525712728676, 103.90151660643312, 86.175547790746222, 9.5947792973754567, -13.674812009323269, -72.055141110513432, -69.340151712727021, -0.85918445411838928
63.8330865890672, 45.409681129617425, 11.22003434226383, -12.250347420614659, -68.823189885807921, -72.549076727013045, -0.72881664934140888, 100.28975306709484, 48.710431689605883, 7.9064641707338499, -7.4037093203201714, 79.9196975571801, 60.106920919049415, -0.9070262671359629, 69.577825856711897, 78.937316652182844, 18.043085219665855, -22.718119688086396, -73.25968023587842, -68.066285720148159, -0.84212374849367355, 104.26398444110805, 85.755330998848152, 12.153290783120486, -11.538195504561156, 76.755344572350907, 64.098495142863399, -0.85904788380592068
64.166105908163701, 44.963827420363856, 8.7611248035258384, -14.500875134599632, -73.76728616213974, -67.515831419549201, -0.92926607079331791, 100.51353012696939, 48.424851844414867, 5.5201594217390042, -9.7310813911407692, -71.589142469845385, -69.821162124617913, -0.90614286249475495, 70.220697575342044, 78.217052960033129, 20.529217898143223, -20.497701840896809, 74.583980354321056, 66.612535415687717, -0.84211224942048146, 104.62904503237777, 85.332221375374885, 9.7503446930630027, -13.848381903834721, -72.088382701724541, -69.305591978206934, -0.85891580139828994
64.503589698060367, 44.5124188497891, 11.487902590274423, -12.583639099885698, 81.803333602457485, 57.517081041418017, -0.92881772276272812, 100.74353922713374, 48.131628434224126, 8.2803865881222993, -7.8623232203035798, 82.80681499149884, 56.062745125115697, -0.90563039395567413, 70.861617024472224, 77.499098720030048, 17.925949049667217, -22.579552559287905, -78.098065454280189, -62.455521551732865, -0.84202772805738846, 104.99870367027226, 84.903669980932818, 12.429173580606342, -11.864701762689371, 80.364866626300142, 59.5104042343605, -0.8590457476106369